dot_id,place,state,latitude,longitude,cafe_count_proxy,analysis_area_km2,cafes_per_100km2,dot_value_cafes,label_show,label_dx,label_dy
Newcastle_18,Newcastle,NSW,-32.933989,151.704942,680,1385,49.1,20,true,20,0
Newcastle_19,Newcastle,NSW,-32.968606,151.817603,680,1385,49.1,20,true,20,0
Newcastle_20,Newcastle,NSW,-32.872035,151.767401,680,1385,49.1,20,true,20,0
Newcastle_21,Newcastle,NSW,-32.970743,151.730917,680,1385,49.1,20,true,20,0
Newcastle_22,Newcastle,NSW,-32.920753,151.842527,680,1385,49.1,20,true,20,0
Newcastle_23,Newcastle,NSW,-32.889367,151.707107,680,1385,49.1,20,true,20,0
Newcastle_24,Newcastle,NSW,-32.98446,151.794555,680,1385,49.1,20,true,20,0
Newcastle_25,Newcastle,NSW,-32.868956,151.811981,680,1385,49.1,20,true,20,0
Newcastle_26,Newcastle,NSW,-32.94366,151.694561,680,1385,49.1,20,true,20,0
Newcastle_27,Newcastle,NSW,-32.956806,151.851222,680,1385,49.1,20,true,20,0
Newcastle_28,Newcastle,NSW,-32.862266,151.754521,680,1385,49.1,20,true,20,0
Newcastle_29,Newcastle,NSW,-32.989718,151.754096,680,1385,49.1,20,true,20,0
Newcastle_30,Newcastle,NSW,-32.893667,151.838963,680,1385,49.1,20,true,20,0
Newcastle_31,Newcastle,NSW,-32.908813,151.682357,680,1385,49.1,20,true,20,0
Newcastle_32,Newcastle,NSW,-32.997807,151.825101,680,1385,49.1,20,true,20,0
Newcastle_33,Newcastle,NSW,-32.85314,151.779581,680,1385,49.1,20,true,20,0
Newcastle_34,Newcastle,NSW,-32.973234,151.689905,680,1385,49.1,20,true,20,0
Wollongong_1,Wollongong,NSW,-34.424453,150.902774,480,684,70.2,20,false,0,-22
Wollongong_2,Wollongong,NSW,-34.416931,150.880829,480,684,70.2,20,false,0,-22
Wollongong_3,Wollongong,NSW,-34.44151,150.895362,480,684,70.2,20,false,0,-22
Wollongong_4,Wollongong,NSW,-34.405037,150.908193,480,684,70.2,20,false,0,-22
Wollongong_5,Wollongong,NSW,-34.430521,150.867881,480,684,70.2,20,false,0,-22
Wollongong_6,Wollongong,NSW,-34.434371,150.919264,480,684,70.2,20,false,0,-22
Wollongong_7,Wollongong,NSW,-34.395046,150.878389,480,684,70.2,20,false,0,-22
Wollongong_8,Wollongong,NSW,-34.450374,150.875058,480,684,70.2,20,false,0,-22
Wollongong_9,Wollongong,NSW,-34.407327,150.931142,480,684,70.2,20,false,0,-22
Wollongong_10,Wollongong,NSW,-34.414577,150.849644,480,684,70.2,20,false,0,-22
Wollongong_11,Wollongong,NSW,-34.458921,150.905335,480,684,70.2,20,false,0,-22
Wollongong_12,Wollongong,NSW,-34.386145,150.913898,480,684,70.2,20,false,0,-22
Wollongong_13,Wollongong,NSW,-34.44318,150.845776,480,684,70.2,20,false,0,-22
Wollongong_14,Wollongong,NSW,-34.43217,150.941165,480,684,70.2,20,false,0,-22
Wollongong_15,Wollongong,NSW,-34.390764,150.855423,480,684,70.2,20,false,0,-22
Wollongong_16,Wollongong,NSW,-34.4641,150.886203,480,684,70.2,20,false,0,-22
Wollongong_17,Wollongong,NSW,-34.401323,150.935088,480,684,70.2,20,false,0,-22
Wollongong_18,Wollongong,NSW,-34.421631,150.840101,480,684,70.2,20,false,0,-22
Wollongong_19,Wollongong,NSW,-34.462663,150.931626,480,684,70.2,20,false,0,-22
Wollongong_20,Wollongong,NSW,-34.374902,150.88476,480,684,70.2,20,false,0,-22
Wollongong_21,Wollongong,NSW,-34.461883,150.860586,480,684,70.2,20,false,0,-22
Wollongong_22,Wollongong,NSW,-34.410413,150.958703,480,684,70.2,20,false,0,-22
Wollongong_23,Wollongong,NSW,-34.398535,150.837178,480,684,70.2,20,false,0,-22
Wollongong_24,Wollongong,NSW,-34.479414,150.899161,480,684,70.2,20,false,0,-22
Sunshine_Coast_1,Sunshine Coast,QLD,-26.651389,153.08264,420,2291,18.3,20,false,0,-22
Sunshine_Coast_2,Sunshine Coast,QLD,-26.632135,153.047472,420,2291,18.3,20,false,0,-22
Sunshine_Coast_3,Sunshine Coast,QLD,-26.682144,153.067445,420,2291,18.3,20,false,0,-22
Sunshine_Coast_4,Sunshine Coast,QLD,-26.612532,153.09413,420,2291,18.3,20,false,0,-22
Sunshine_Coast_5,Sunshine Coast,QLD,-26.655428,153.013414,420,2291,18.3,20,false,0,-22
Sunshine_Coast_6,Sunshine Coast,QLD,-26.684614,153.111152,420,2291,18.3,20,false,0,-22
Sunshine_Coast_7,Sunshine Coast,QLD,-26.602905,153.049353,420,2291,18.3,20,false,0,-22
Sunshine_Coast_8,Sunshine Coast,QLD,-26.696778,153.031274,420,2291,18.3,20,false,0,-22
Sunshine_Coast_9,Sunshine Coast,QLD,-26.630127,153.134,420,2291,18.3,20,false,0,-22
Sunshine_Coast_10,Sunshine Coast,QLD,-26.631576,152.991741,420,2291,18.3,20,false,0,-22
Sunshine_Coast_11,Sunshine Coast,QLD,-26.709477,153.093449,420,2291,18.3,20,false,0,-22
Sunshine_Coast_12,Sunshine Coast,QLD,-26.58111,153.080486,420,2291,18.3,20,false,0,-22
Sunshine_Coast_13,Sunshine Coast,QLD,-26.688106,152.999181,420,2291,18.3,20,false,0,-22
Sunshine_Coast_14,Sunshine Coast,QLD,-26.673831,153.144459,420,2291,18.3,20,false,0,-22
Sunshine_Coast_15,Sunshine Coast,QLD,-26.58499,153.006894,420,2291,18.3,20,false,0,-22
Sunshine_Coast_16,Sunshine Coast,QLD,-26.735066,153.052098,420,2291,18.3,20,false,0,-22
Sunshine_Coast_17,Sunshine Coast,QLD,-26.593523,153.143386,420,2291,18.3,20,false,0,-22
Sunshine_Coast_18,Sunshine Coast,QLD,-26.650866,152.972237,420,2291,18.3,20,false,0,-22
Sunshine_Coast_19,Sunshine Coast,QLD,-26.724721,153.138641,420,2291,18.3,20,false,0,-22
Sunshine_Coast_20,Sunshine Coast,QLD,-26.564701,153.051262,420,2291,18.3,20,false,0,-22
Sunshine_Coast_21,Sunshine Coast,QLD,-26.727552,152.992093,420,2291,18.3,20,false,0,-22
Geelong_1,Geelong,VIC,-38.150513,144.376429,420,1247,33.7,20,false,0,-22
Geelong_2,Geelong,VIC,-38.133783,144.345982,420,1247,33.7,20,false,0,-22
Geelong_3,Geelong,VIC,-38.174544,144.364907,420,1247,33.7,20,false,0,-22
Geelong_4,Geelong,VIC,-38.128286,144.38724,420,1247,33.7,20,false,0,-22
Geelong_5,Geelong,VIC,-38.154577,144.323348,420,1247,33.7,20,false,0,-22
Geelong_6,Geelong,VIC,-38.17235,144.400328,420,1247,33.7,20,false,0,-22
Geelong_7,Geelong,VIC,-38.108588,144.355067,420,1247,33.7,20,false,0,-22
Geelong_8,Geelong,VIC,-38.189121,144.341502,420,1247,33.7,20,false,0,-22
Geelong_9,Geelong,VIC,-38.133018,144.416939,420,1247,33.7,20,false,0,-22
Geelong_10,Geelong,VIC,-38.124331,144.308513,420,1247,33.7,20,false,0,-22
Geelong_11,Geelong,VIC,-38.195758,144.397166,420,1247,33.7,20,false,0,-22
Geelong_12,Geelong,VIC,-38.094259,144.38636,420,1247,33.7,20,false,0,-22
Geelong_13,Geelong,VIC,-38.181536,144.301841,420,1247,33.7,20,false,0,-22
Geelong_14,Geelong,VIC,-38.168886,144.429333,420,1247,33.7,20,false,0,-22
Geelong_15,Geelong,VIC,-38.088931,144.322649,420,1247,33.7,20,false,0,-22
Geelong_16,Geelong,VIC,-38.20568,144.362552,420,1247,33.7,20,false,0,-22
Geelong_17,Geelong,VIC,-38.105993,144.411358,420,1247,33.7,20,false,0,-22
Geelong_18,Geelong,VIC,-38.144049,144.27216,420,1247,33.7,20,false,0,-22
Geelong_19,Geelong,VIC,-38.197979,144.436027,420,1247,33.7,20,false,0,-22
Geelong_20,Geelong,VIC,-38.080102,144.353914,420,1247,33.7,20,false,0,-22
Geelong_21,Geelong,VIC,-38.209295,144.31598,420,1247,33.7,20,false,0,-22
Townsville_1,Townsville,QLD,-19.256568,146.839088,210,1723,12.2,20,false,0,-22
Townsville_2,Townsville,QLD,-19.234601,146.79091,210,1723,12.2,20,false,0,-22
Townsville_3,Townsville,QLD,-19.301946,146.823335,210,1723,12.2,20,false,0,-22
Townsville_4,Townsville,QLD,-19.218643,146.846616,210,1723,12.2,20,false,0,-22
Townsville_5,Townsville,QLD,-19.263303,146.755575,210,1723,12.2,20,false,0,-22
Townsville_6,Townsville,QLD,-19.294468,146.877261,210,1723,12.2,20,false,0,-22
Townsville_7,Townsville,QLD,-19.19845,146.805627,210,1723,12.2,20,false,0,-22
Townsville_8,Townsville,QLD,-19.316441,146.772733,210,1723,12.2,20,false,0,-22
Townsville_9,Townsville,QLD,-19.227486,146.894942,210,1723,12.2,20,false,0,-22
Townsville_10,Townsville,QLD,-19.225525,146.728594,210,1723,12.2,20,false,0,-22
Cairns_1,Cairns,QLD,-16.920328,145.795458,230,1687,13.6,20,false,0,-22
Cairns_2,Cairns,QLD,-16.895012,145.754232,230,1687,13.6,20,false,0,-22
Cairns_3,Cairns,QLD,-16.953969,145.783832,230,1687,13.6,20,false,0,-22
Cairns_4,Cairns,QLD,-16.880721,145.80291,230,1687,13.6,20,false,0,-22
Cairns_5,Cairns,QLD,-16.933481,145.720791,230,1687,13.6,20,false,0,-22
Cairns_6,Cairns,QLD,-16.954385,145.820279,230,1687,13.6,20,false,0,-22
Cairns_7,Cairns,QLD,-16.863552,145.769996,230,1687,13.6,20,false,0,-22
Cairns_8,Cairns,QLD,-16.982389,145.746134,230,1687,13.6,20,false,0,-22
Cairns_9,Cairns,QLD,-16.903385,145.855195,230,1687,13.6,20,false,0,-22
Cairns_10,Cairns,QLD,-16.88986,145.710194,230,1687,13.6,20,false,0,-22
Cairns_11,Cairns,QLD,-16.999934,145.808771,230,1687,13.6,20,false,0,-22
Cairns_12,Cairns,QLD,-16.843721,145.81536,230,1687,13.6,20,false,0,-22
Toowoomba_1,Toowoomba,QLD,-27.561985,151.969764,190,901,21.1,20,false,0,-22
Toowoomba_2,Toowoomba,QLD,-27.546685,151.932572,190,901,21.1,20,false,0,-22
Toowoomba_3,Toowoomba,QLD,-27.593069,151.957299,190,901,21.1,20,false,0,-22
Toowoomba_4,Toowoomba,QLD,-27.534377,151.978835,190,901,21.1,20,false,0,-22
Toowoomba_5,Toowoomba,QLD,-27.563721,151.904355,190,901,21.1,20,false,0,-22
Toowoomba_6,Toowoomba,QLD,-27.587781,151.992395,190,901,21.1,20,false,0,-22
Toowoomba_7,Toowoomba,QLD,-27.506219,151.945255,190,901,21.1,20,false,0,-22
Toowoomba_8,Toowoomba,QLD,-27.616087,151.92963,190,901,21.1,20,false,0,-22
Toowoomba_9,Toowoomba,QLD,-27.539587,152.011806,190,901,21.1,20,false,0,-22
Toowoomba_10,Toowoomba,QLD,-27.535323,151.883106,190,901,21.1,20,false,0,-22
Ballarat_1,Ballarat,VIC,-37.560189,143.86636,210,741,28.3,20,false,0,-22
Ballarat_2,Ballarat,VIC,-37.549301,143.829006,210,741,28.3,20,false,0,-22
Ballarat_3,Ballarat,VIC,-37.587893,143.852003,210,741,28.3,20,false,0,-22
Ballarat_4,Ballarat,VIC,-37.534862,143.878423,210,741,28.3,20,false,0,-22
Ballarat_5,Ballarat,VIC,-37.568774,143.799233,210,741,28.3,20,false,0,-22
Ballarat_6,Ballarat,VIC,-37.587758,143.894646,210,741,28.3,20,false,0,-22
Ballarat_7,Ballarat,VIC,-37.515444,143.827982,210,741,28.3,20,false,0,-22
Ballarat_8,Ballarat,VIC,-37.610397,143.819796,210,741,28.3,20,false,0,-22
Ballarat_9,Ballarat,VIC,-37.544849,143.906091,210,741,28.3,20,false,0,-22
Ballarat_10,Ballarat,VIC,-37.538689,143.792431,210,741,28.3,20,false,0,-22
Bendigo_1,Bendigo,VIC,-36.755418,144.293752,190,620,30.6,20,false,0,-22
Bendigo_2,Bendigo,VIC,-36.745285,144.259756,190,620,30.6,20,false,0,-22
Bendigo_3,Bendigo,VIC,-36.779672,144.28271,190,620,30.6,20,false,0,-22
Bendigo_4,Bendigo,VIC,-36.732307,144.304296,190,620,30.6,20,false,0,-22
Bendigo_5,Bendigo,VIC,-36.763726,144.232175,190,620,30.6,20,false,0,-22
Bendigo_6,Bendigo,VIC,-36.780981,144.317801,190,620,30.6,20,false,0,-22
Bendigo_7,Bendigo,VIC,-36.716191,144.26081,190,620,30.6,20,false,0,-22
Bendigo_8,Bendigo,VIC,-36.798803,144.249813,190,620,30.6,20,false,0,-22
Bendigo_9,Bendigo,VIC,-36.740612,144.340603,190,620,30.6,20,false,0,-22
Bendigo_10,Bendigo,VIC,-36.727423,144.218999,190,620,30.6,20,false,0,-22
Launceston_1,Launceston,TAS,-41.430064,147.154667,185,902,20.5,20,false,0,-22
Launceston_2,Launceston,TAS,-41.418054,147.108896,185,902,20.5,20,false,0,-22
Launceston_3,Launceston,TAS,-41.465553,147.137299,185,902,20.5,20,false,0,-22
Launceston_4,Launceston,TAS,-41.400862,147.175452,185,902,20.5,20,false,0,-22
Launceston_5,Launceston,TAS,-41.44089,147.075819,185,902,20.5,20,false,0,-22
Launceston_6,Launceston,TAS,-41.459824,147.190777,185,902,20.5,20,false,0,-22
Launceston_7,Launceston,TAS,-41.383194,147.122552,185,902,20.5,20,false,0,-22
Launceston_8,Launceston,TAS,-41.482456,147.102391,185,902,20.5,20,false,0,-22
Launceston_9,Launceston,TAS,-41.417106,147.224178,185,902,20.5,20,false,0,-22
Mackay_1,Mackay,QLD,-21.145168,149.205803,130,742,17.5,20,false,0,-22
Mackay_2,Mackay,QLD,-21.129284,149.162966,130,742,17.5,20,false,0,-22
Mackay_3,Mackay,QLD,-21.181859,149.189394,130,742,17.5,20,false,0,-22
Mackay_4,Mackay,QLD,-21.115785,149.215697,130,742,17.5,20,false,0,-22
Mackay_5,Mackay,QLD,-21.150353,149.129747,130,742,17.5,20,false,0,-22
Mackay_6,Mackay,QLD,-21.172323,149.235686,130,742,17.5,20,false,0,-22
Rockhampton_1,Rockhampton,QLD,-23.381571,150.526609,120,629,19.1,20,false,0,-22
Rockhampton_2,Rockhampton,QLD,-23.36037,150.489355,120,629,19.1,20,false,0,-22
Rockhampton_3,Rockhampton,QLD,-23.414566,150.514297,120,629,19.1,20,false,0,-22
Rockhampton_4,Rockhampton,QLD,-23.348981,150.533923,120,629,19.1,20,false,0,-22
Rockhampton_5,Rockhampton,QLD,-23.393558,150.458869,120,629,19.1,20,false,0,-22
Rockhampton_6,Rockhampton,QLD,-23.404741,150.557855,120,629,19.1,20,false,0,-22
Bunbury_1,Bunbury,WA,-33.328424,115.654291,150,614,24.4,20,false,0,-22
Bunbury_2,Bunbury,WA,-33.309543,115.61948,150,614,24.4,20,false,0,-22
Bunbury_3,Bunbury,WA,-33.358285,115.641148,150,614,24.4,20,false,0,-22
Bunbury_4,Bunbury,WA,-33.29892,115.663066,150,614,24.4,20,false,0,-22
Bunbury_5,Bunbury,WA,-33.328254,115.59684,150,614,24.4,20,false,0,-22
Bunbury_6,Bunbury,WA,-33.347695,115.688291,150,614,24.4,20,false,0,-22
Bunbury_7,Bunbury,WA,-33.280395,115.619797,150,614,24.4,20,false,0,-22
Bunbury_8,Bunbury,WA,-33.373818,115.606912,150,614,24.4,20,false,0,-22
Albury_1,Albury,NSW,-36.08203,146.931074,140,315,44.4,20,false,0,-22
Albury_2,Albury,NSW,-36.065188,146.900341,140,315,44.4,20,false,0,-22
Albury_3,Albury,NSW,-36.107779,146.917582,140,315,44.4,20,false,0,-22
Albury_4,Albury,NSW,-36.054857,146.938211,140,315,44.4,20,false,0,-22
Albury_5,Albury,NSW,-36.086904,146.873393,140,315,44.4,20,false,0,-22
Albury_6,Albury,NSW,-36.106883,146.952401,140,315,44.4,20,false,0,-22
Albury_7,Albury,NSW,-36.038868,146.910281,140,315,44.4,20,false,0,-22
Wagga_Wagga_1,Wagga Wagga,NSW,-35.117988,147.386047,130,290,44.8,20,false,0,-22
Wagga_Wagga_2,Wagga Wagga,NSW,-35.098769,147.351069,130,290,44.8,20,false,0,-22
Wagga_Wagga_3,Wagga Wagga,NSW,-35.146858,147.374226,130,290,44.8,20,false,0,-22
Wagga_Wagga_4,Wagga Wagga,NSW,-35.090702,147.387637,130,290,44.8,20,false,0,-22
Wagga_Wagga_5,Wagga Wagga,NSW,-35.11868,147.326473,130,290,44.8,20,false,0,-22
Wagga_Wagga_6,Wagga Wagga,NSW,-35.142914,147.409539,130,290,44.8,20,false,0,-22
Maitland_1,Maitland,NSW,-32.728977,151.56524,160,395,40.5,20,false,0,-22
Maitland_2,Maitland,NSW,-32.717155,151.53738,160,395,40.5,20,false,0,-22
Maitland_3,Maitland,NSW,-32.754744,151.554708,160,395,40.5,20,false,0,-22
Maitland_4,Maitland,NSW,-32.706215,151.568449,160,395,40.5,20,false,0,-22
Maitland_5,Maitland,NSW,-32.73816,151.512106,160,395,40.5,20,false,0,-22
Maitland_6,Maitland,NSW,-32.749405,151.593451,160,395,40.5,20,false,0,-22
Maitland_7,Maitland,NSW,-32.696343,151.538659,160,395,40.5,20,false,0,-22
Maitland_8,Maitland,NSW,-32.767218,151.527848,160,395,40.5,20,false,0,-22
Alice_Springs_1,Alice Springs,NT,-23.703384,133.89633,85,1400,6.1,20,false,0,-22
Alice_Springs_2,Alice Springs,NT,-23.664517,133.835604,85,1400,6.1,20,false,0,-22
Alice_Springs_3,Alice Springs,NT,-23.765058,133.874751,85,1400,6.1,20,false,0,-22
Alice_Springs_4,Alice Springs,NT,-23.636841,133.920652,85,1400,6.1,20,false,0,-22
Fremantle_1,Fremantle,WA,-32.057985,115.753098,310,220,140.9,20,false,0,-22
Fremantle_2,Fremantle,WA,-32.047321,115.734661,310,220,140.9,20,false,0,-22
Fremantle_3,Fremantle,WA,-32.075403,115.748474,310,220,140.9,20,false,0,-22
Fremantle_4,Fremantle,WA,-32.042536,115.757294,310,220,140.9,20,false,0,-22
Fremantle_5,Fremantle,WA,-32.05805,115.714046,310,220,140.9,20,false,0,-22
Fremantle_6,Fremantle,WA,-32.068095,115.771727,310,220,140.9,20,false,0,-22
Fremantle_7,Fremantle,WA,-32.026647,115.739832,310,220,140.9,20,false,0,-22
Fremantle_8,Fremantle,WA,-32.08539,115.724044,310,220,140.9,20,false,0,-22
Fremantle_9,Fremantle,WA,-32.04459,115.780929,310,220,140.9,20,false,0,-22
Fremantle_10,Fremantle,WA,-32.046508,115.707218,310,220,140.9,20,false,0,-22
Fremantle_11,Fremantle,WA,-32.08818,115.755573,310,220,140.9,20,false,0,-22
Fremantle_12,Fremantle,WA,-32.02007,115.761681,310,220,140.9,20,false,0,-22
Fremantle_13,Fremantle,WA,-32.076825,115.700187,310,220,140.9,20,false,0,-22
Fremantle_14,Fremantle,WA,-32.068296,115.792296,310,220,140.9,20,false,0,-22
Fremantle_15,Fremantle,WA,-32.016445,115.71788,310,220,140.9,20,false,0,-22
Fremantle_16,Fremantle,WA,-32.09994,115.741036,310,220,140.9,20,false,0,-22
Mandurah_1,Mandurah,WA,-32.525248,115.735844,180,724,24.9,20,false,0,-22
Mandurah_2,Mandurah,WA,-32.510101,115.700971,180,724,24.9,20,false,0,-22
Mandurah_3,Mandurah,WA,-32.558136,115.723384,180,724,24.9,20,false,0,-22
Mandurah_4,Mandurah,WA,-32.497406,115.741689,180,724,24.9,20,false,0,-22
Mandurah_5,Mandurah,WA,-32.536083,115.681671,180,724,24.9,20,false,0,-22
Mandurah_6,Mandurah,WA,-32.555831,115.768142,180,724,24.9,20,false,0,-22
Mandurah_7,Mandurah,WA,-32.482733,115.708052,180,724,24.9,20,false,0,-22
Mandurah_8,Mandurah,WA,-32.574203,115.702169,180,724,24.9,20,false,0,-22
Mandurah_9,Mandurah,WA,-32.504805,115.783135,180,724,24.9,20,false,0,-22
Hervey_Bay_1,Hervey Bay,QLD,-25.291556,152.863151,140,388,36.1,20,false,0,-22
Hervey_Bay_2,Hervey Bay,QLD,-25.277202,152.831302,140,388,36.1,20,false,0,-22
Hervey_Bay_3,Hervey Bay,QLD,-25.314041,152.848835,140,388,36.1,20,false,0,-22
Hervey_Bay_4,Hervey Bay,QLD,-25.263505,152.869518,140,388,36.1,20,false,0,-22
Hervey_Bay_5,Hervey Bay,QLD,-25.298319,152.814022,140,388,36.1,20,false,0,-22
Hervey_Bay_6,Hervey Bay,QLD,-25.311891,152.879326,140,388,36.1,20,false,0,-22
Hervey_Bay_7,Hervey Bay,QLD,-25.250065,152.840937,140,388,36.1,20,false,0,-22
Broken_Hill_1,Broken Hill,NSW,-31.957447,141.490541,45,134,33.6,20,false,0,-22
Broken_Hill_2,Broken Hill,NSW,-31.928154,141.437572,45,134,33.6,20,false,0,-22
