dot_id,place,state,latitude,longitude,cafe_count_proxy,analysis_area_km2,cafes_per_100km2,dot_value_cafes
Hobart_58,Hobart,TAS,-42.924537,147.337436,520,1357,38.3,5
Hobart_59,Hobart,TAS,-42.841306,147.363802,520,1357,38.3,5
Hobart_60,Hobart,TAS,-42.889097,147.266143,520,1357,38.3,5
Hobart_61,Hobart,TAS,-42.906186,147.380635,520,1357,38.3,5
Hobart_62,Hobart,TAS,-42.837559,147.31098,520,1357,38.3,5
Hobart_63,Hobart,TAS,-42.923884,147.299152,520,1357,38.3,5
Hobart_64,Hobart,TAS,-42.864313,147.384678,520,1357,38.3,5
Hobart_65,Hobart,TAS,-42.862852,147.261758,520,1357,38.3,5
Hobart_66,Hobart,TAS,-42.927496,147.357695,520,1357,38.3,5
Hobart_67,Hobart,TAS,-42.834905,147.345426,520,1357,38.3,5
Hobart_68,Hobart,TAS,-42.907657,147.27053,520,1357,38.3,5
Hobart_69,Hobart,TAS,-42.892457,147.392099,520,1357,38.3,5
Hobart_70,Hobart,TAS,-42.844028,147.290219,520,1357,38.3,5
Hobart_71,Hobart,TAS,-42.929354,147.322484,520,1357,38.3,5
Hobart_72,Hobart,TAS,-42.84907,147.37601,520,1357,38.3,5
Hobart_73,Hobart,TAS,-42.88492,147.257366,520,1357,38.3,5
Hobart_74,Hobart,TAS,-42.915187,147.374941,520,1357,38.3,5
Hobart_75,Hobart,TAS,-42.828206,147.319573,520,1357,38.3,5
Hobart_76,Hobart,TAS,-42.922365,147.286047,520,1357,38.3,5
Hobart_77,Hobart,TAS,-42.869916,147.393359,520,1357,38.3,5
Hobart_78,Hobart,TAS,-42.851975,147.264875,520,1357,38.3,5
Hobart_79,Hobart,TAS,-42.930128,147.345519,520,1357,38.3,5
Hobart_80,Hobart,TAS,-42.835515,147.354354,520,1357,38.3,5
Hobart_81,Hobart,TAS,-42.901619,147.257753,520,1357,38.3,5
Hobart_82,Hobart,TAS,-42.902627,147.399075,520,1357,38.3,5
Hobart_83,Hobart,TAS,-42.835818,147.291548,520,1357,38.3,5
Hobart_84,Hobart,TAS,-42.934012,147.309636,520,1357,38.3,5
Hobart_85,Hobart,TAS,-42.85397,147.395203,520,1357,38.3,5
Hobart_86,Hobart,TAS,-42.868783,147.249946,520,1357,38.3,5
Hobart_87,Hobart,TAS,-42.931158,147.372375,520,1357,38.3,5
Hobart_88,Hobart,TAS,-42.82425,147.339114,520,1357,38.3,5
Hobart_89,Hobart,TAS,-42.920913,147.269923,520,1357,38.3,5
Hobart_90,Hobart,TAS,-42.880934,147.40587,520,1357,38.3,5
Hobart_91,Hobart,TAS,-42.841156,147.266685,520,1357,38.3,5
Hobart_92,Hobart,TAS,-42.943103,147.330385,520,1357,38.3,5
Hobart_93,Hobart,TAS,-42.837041,147.381076,520,1357,38.3,5
Hobart_94,Hobart,TAS,-42.887164,147.251439,520,1357,38.3,5
Hobart_95,Hobart,TAS,-42.915589,147.390489,520,1357,38.3,5
Hobart_96,Hobart,TAS,-42.825048,147.308222,520,1357,38.3,5
Hobart_97,Hobart,TAS,-42.934147,147.285605,520,1357,38.3,5
Hobart_98,Hobart,TAS,-42.865532,147.40315,520,1357,38.3,5
Hobart_99,Hobart,TAS,-42.855276,147.25076,520,1357,38.3,5
Hobart_100,Hobart,TAS,-42.934667,147.358497,520,1357,38.3,5
Hobart_101,Hobart,TAS,-42.825378,147.349905,520,1357,38.3,5
Hobart_102,Hobart,TAS,-42.911922,147.251,520,1357,38.3,5
Hobart_103,Hobart,TAS,-42.896526,147.411157,520,1357,38.3,5
Hobart_104,Hobart,TAS,-42.83222,147.275734,520,1357,38.3,5
Darwin_1,Darwin,NT,-12.463186,130.851916,290,3162,9.2,5
Darwin_2,Darwin,NT,-12.453525,130.835219,290,3162,9.2,5
Darwin_3,Darwin,NT,-12.480478,130.847533,290,3162,9.2,5
Darwin_4,Darwin,NT,-12.445202,130.859796,290,3162,9.2,5
Darwin_5,Darwin,NT,-12.465757,130.818391,290,3162,9.2,5
Darwin_6,Darwin,NT,-12.477168,130.868351,290,3162,9.2,5
Darwin_7,Darwin,NT,-12.435089,130.837732,290,3162,9.2,5
Darwin_8,Darwin,NT,-12.491887,130.831664,290,3162,9.2,5
Darwin_9,Darwin,NT,-12.453092,130.879837,290,3162,9.2,5
Darwin_10,Darwin,NT,-12.448734,130.810658,290,3162,9.2,5
Darwin_11,Darwin,NT,-12.495967,130.861695,290,3162,9.2,5
Darwin_12,Darwin,NT,-12.424554,130.854835,290,3162,9.2,5
Darwin_13,Darwin,NT,-12.484083,130.80907,290,3162,9.2,5
Darwin_14,Darwin,NT,-12.473981,130.889822,290,3162,9.2,5
Darwin_15,Darwin,NT,-12.425113,130.817712,290,3162,9.2,5
Darwin_16,Darwin,NT,-12.509544,130.841387,290,3162,9.2,5
Darwin_17,Darwin,NT,-12.435241,130.883073,290,3162,9.2,5
Darwin_18,Darwin,NT,-12.464235,130.793437,290,3162,9.2,5
Darwin_19,Darwin,NT,-12.501036,130.88482,290,3162,9.2,5
Darwin_20,Darwin,NT,-12.406881,130.842666,290,3162,9.2,5
Darwin_21,Darwin,NT,-12.506945,130.808752,290,3162,9.2,5
Darwin_22,Darwin,NT,-12.455625,130.90233,290,3162,9.2,5
Darwin_23,Darwin,NT,-12.426433,130.795974,290,3162,9.2,5
Darwin_24,Darwin,NT,-12.52195,130.854747,290,3162,9.2,5
Darwin_25,Darwin,NT,-12.41466,130.876867,290,3162,9.2,5
Darwin_26,Darwin,NT,-12.48573,130.783052,290,3162,9.2,5
Darwin_27,Darwin,NT,-12.486925,130.902329,290,3162,9.2,5
Darwin_28,Darwin,NT,-12.401809,130.815211,290,3162,9.2,5
Darwin_29,Darwin,NT,-12.526152,130.818103,290,3162,9.2,5
Darwin_30,Darwin,NT,-12.432448,130.902835,290,3162,9.2,5
Darwin_31,Darwin,NT,-12.443611,130.781324,290,3162,9.2,5
Darwin_32,Darwin,NT,-12.518495,130.883542,290,3162,9.2,5
Darwin_33,Darwin,NT,-12.398702,130.855092,290,3162,9.2,5
Darwin_34,Darwin,NT,-12.503487,130.791035,290,3162,9.2,5
Darwin_35,Darwin,NT,-12.466796,130.923471,290,3162,9.2,5
Darwin_36,Darwin,NT,-12.409621,130.788843,290,3162,9.2,5
Darwin_37,Darwin,NT,-12.532892,130.843118,290,3162,9.2,5
Darwin_38,Darwin,NT,-12.410827,130.898148,290,3162,9.2,5
Darwin_39,Darwin,NT,-12.475684,130.763351,290,3162,9.2,5
Darwin_40,Darwin,NT,-12.513289,130.909633,290,3162,9.2,5
Darwin_41,Darwin,NT,-12.386196,130.825331,290,3162,9.2,5
Darwin_42,Darwin,NT,-12.52474,130.800153,290,3162,9.2,5
Darwin_43,Darwin,NT,-12.446405,130.923178,290,3162,9.2,5
Darwin_44,Darwin,NT,-12.427977,130.76987,290,3162,9.2,5
Darwin_45,Darwin,NT,-12.533139,130.876948,290,3162,9.2,5
Darwin_46,Darwin,NT,-12.389449,130.877887,290,3162,9.2,5
Darwin_47,Darwin,NT,-12.496277,130.771552,290,3162,9.2,5
Darwin_48,Darwin,NT,-12.488886,130.921648,290,3162,9.2,5
Darwin_49,Darwin,NT,-12.396011,130.800986,290,3162,9.2,5
Darwin_50,Darwin,NT,-12.549614,130.829534,290,3162,9.2,5
Darwin_51,Darwin,NT,-12.409187,130.912808,290,3162,9.2,5
Darwin_52,Darwin,NT,-12.447917,130.761729,290,3162,9.2,5
Darwin_53,Darwin,NT,-12.52792,130.910074,290,3162,9.2,5
Darwin_54,Darwin,NT,-12.379782,130.849629,290,3162,9.2,5
Darwin_55,Darwin,NT,-12.51885,130.780301,290,3162,9.2,5
Darwin_56,Darwin,NT,-12.457906,130.935481,290,3162,9.2,5
Darwin_57,Darwin,NT,-12.405226,130.767814,290,3162,9.2,5
Darwin_58,Darwin,NT,-12.550728,130.853768,290,3162,9.2,5
Gold_Coast_1,Gold Coast,QLD,-28.016947,153.403083,820,1400,58.6,5
Gold_Coast_2,Gold Coast,QLD,-28.012984,153.395093,820,1400,58.6,5
Gold_Coast_3,Gold Coast,QLD,-28.024097,153.40083,820,1400,58.6,5
Gold_Coast_4,Gold Coast,QLD,-28.009808,153.405714,820,1400,58.6,5
Gold_Coast_5,Gold Coast,QLD,-28.018819,153.388266,820,1400,58.6,5
Gold_Coast_6,Gold Coast,QLD,-28.023146,153.411353,820,1400,58.6,5
Gold_Coast_7,Gold Coast,QLD,-28.005788,153.397375,820,1400,58.6,5
Gold_Coast_8,Gold Coast,QLD,-28.029826,153.393698,820,1400,58.6,5
Gold_Coast_9,Gold Coast,QLD,-28.011741,153.41497,820,1400,58.6,5
Gold_Coast_10,Gold Coast,QLD,-28.011904,153.384442,820,1400,58.6,5
Gold_Coast_11,Gold Coast,QLD,-28.030104,153.407422,820,1400,58.6,5
Gold_Coast_12,Gold Coast,QLD,-28.000857,153.406731,820,1400,58.6,5
Gold_Coast_13,Gold Coast,QLD,-28.026004,153.382089,820,1400,58.6,5
Gold_Coast_14,Gold Coast,QLD,-28.019593,153.419475,820,1400,58.6,5
Gold_Coast_15,Gold Coast,QLD,-28.00184,153.388368,820,1400,58.6,5
Gold_Coast_16,Gold Coast,QLD,-28.03635,153.397302,820,1400,58.6,5
Gold_Coast_17,Gold Coast,QLD,-28.003344,153.416911,820,1400,58.6,5
Gold_Coast_18,Gold Coast,QLD,-28.016014,153.377462,820,1400,58.6,5
Gold_Coast_19,Gold Coast,QLD,-28.032097,153.418171,820,1400,58.6,5
Gold_Coast_20,Gold Coast,QLD,-27.994747,153.397601,820,1400,58.6,5
Gold_Coast_21,Gold Coast,QLD,-28.033538,153.384213,820,1400,58.6,5
Gold_Coast_22,Gold Coast,QLD,-28.014154,153.425299,820,1400,58.6,5
Gold_Coast_23,Gold Coast,QLD,-28.002035,153.378611,820,1400,58.6,5
Gold_Coast_24,Gold Coast,QLD,-28.040727,153.40728,820,1400,58.6,5
Gold_Coast_25,Gold Coast,QLD,-27.997048,153.412136,820,1400,58.6,5
Gold_Coast_26,Gold Coast,QLD,-28.024856,153.37419,820,1400,58.6,5
Gold_Coast_27,Gold Coast,QLD,-28.026679,153.426863,820,1400,58.6,5
Gold_Coast_28,Gold Coast,QLD,-27.994194,153.389236,820,1400,58.6,5
Gold_Coast_29,Gold Coast,QLD,-28.040187,153.391755,820,1400,58.6,5
Gold_Coast_30,Gold Coast,QLD,-28.003455,153.426709,820,1400,58.6,5
Gold_Coast_31,Gold Coast,QLD,-28.011512,153.371805,820,1400,58.6,5
Gold_Coast_32,Gold Coast,QLD,-28.041779,153.416787,820,1400,58.6,5
Gold_Coast_33,Gold Coast,QLD,-27.98872,153.404968,820,1400,58.6,5
Gold_Coast_34,Gold Coast,QLD,-28.035228,153.374083,820,1400,58.6,5
Gold_Coast_35,Gold Coast,QLD,-28.021249,153.431462,820,1400,58.6,5
Gold_Coast_36,Gold Coast,QLD,-27.993082,153.378011,820,1400,58.6,5
Gold_Coast_37,Gold Coast,QLD,-28.045441,153.398295,820,1400,58.6,5
Gold_Coast_38,Gold Coast,QLD,-27.996678,153.4211,820,1400,58.6,5
Gold_Coast_39,Gold Coast,QLD,-28.019249,153.368004,820,1400,58.6,5
Gold_Coast_40,Gold Coast,QLD,-28.035366,153.427192,820,1400,58.6,5
Gold_Coast_41,Gold Coast,QLD,-27.988362,153.396331,820,1400,58.6,5
Gold_Coast_42,Gold Coast,QLD,-28.043043,153.384011,820,1400,58.6,5
Gold_Coast_43,Gold Coast,QLD,-28.008562,153.434844,820,1400,58.6,5
Gold_Coast_44,Gold Coast,QLD,-28.002996,153.364907,820,1400,58.6,5
Gold_Coast_45,Gold Coast,QLD,-28.045022,153.414173,820,1400,58.6,5
Gold_Coast_46,Gold Coast,QLD,-27.986644,153.414791,820,1400,58.6,5
Gold_Coast_47,Gold Coast,QLD,-28.034185,153.365283,820,1400,58.6,5
Gold_Coast_48,Gold Coast,QLD,-28.028162,153.435398,820,1400,58.6,5
Gold_Coast_49,Gold Coast,QLD,-27.989109,153.380235,820,1400,58.6,5
Gold_Coast_50,Gold Coast,QLD,-28.048219,153.392213,820,1400,58.6,5
Gold_Coast_51,Gold Coast,QLD,-27.997466,153.430841,820,1400,58.6,5
Gold_Coast_52,Gold Coast,QLD,-28.010557,153.361209,820,1400,58.6,5
Gold_Coast_53,Gold Coast,QLD,-28.044937,153.427355,820,1400,58.6,5
Gold_Coast_54,Gold Coast,QLD,-27.981561,153.402013,820,1400,58.6,5
Gold_Coast_55,Gold Coast,QLD,-28.042488,153.373981,820,1400,58.6,5
Gold_Coast_56,Gold Coast,QLD,-28.013209,153.438919,820,1400,58.6,5
Gold_Coast_57,Gold Coast,QLD,-27.993304,153.370256,820,1400,58.6,5
Gold_Coast_58,Gold Coast,QLD,-28.054864,153.404931,820,1400,58.6,5
Gold_Coast_59,Gold Coast,QLD,-27.98855,153.422603,820,1400,58.6,5
Gold_Coast_60,Gold Coast,QLD,-28.023366,153.357435,820,1400,58.6,5
Gold_Coast_61,Gold Coast,QLD,-28.036621,153.439928,820,1400,58.6,5
Gold_Coast_62,Gold Coast,QLD,-27.980314,153.388483,820,1400,58.6,5
Gold_Coast_63,Gold Coast,QLD,-28.054362,153.382041,820,1400,58.6,5
Gold_Coast_64,Gold Coast,QLD,-28.001031,153.442027,820,1400,58.6,5
Gold_Coast_65,Gold Coast,QLD,-28.002522,153.361798,820,1400,58.6,5
Gold_Coast_66,Gold Coast,QLD,-28.051579,153.418044,820,1400,58.6,5
Gold_Coast_67,Gold Coast,QLD,-27.980094,153.412122,820,1400,58.6,5
Gold_Coast_68,Gold Coast,QLD,-28.039993,153.36226,820,1400,58.6,5
Gold_Coast_69,Gold Coast,QLD,-28.022312,153.442722,820,1400,58.6,5
Gold_Coast_70,Gold Coast,QLD,-27.982668,153.371913,820,1400,58.6,5
Gold_Coast_71,Gold Coast,QLD,-28.059105,153.396877,820,1400,58.6,5
Gold_Coast_72,Gold Coast,QLD,-27.988568,153.431693,820,1400,58.6,5
Gold_Coast_73,Gold Coast,QLD,-28.014597,153.354364,820,1400,58.6,5
Gold_Coast_74,Gold Coast,QLD,-28.047077,153.433229,820,1400,58.6,5
Gold_Coast_75,Gold Coast,QLD,-27.972545,153.397249,820,1400,58.6,5
Gold_Coast_76,Gold Coast,QLD,-28.049069,153.369879,820,1400,58.6,5
Gold_Coast_77,Gold Coast,QLD,-28.007216,153.44378,820,1400,58.6,5
Gold_Coast_78,Gold Coast,QLD,-27.993459,153.358533,820,1400,58.6,5
Gold_Coast_79,Gold Coast,QLD,-28.061502,153.411505,820,1400,58.6,5
Gold_Coast_80,Gold Coast,QLD,-27.980869,153.421402,820,1400,58.6,5
Gold_Coast_81,Gold Coast,QLD,-28.032782,153.351251,820,1400,58.6,5
Gold_Coast_82,Gold Coast,QLD,-28.035338,153.445198,820,1400,58.6,5
Gold_Coast_83,Gold Coast,QLD,-27.975872,153.380974,820,1400,58.6,5
Gold_Coast_84,Gold Coast,QLD,-28.061361,153.385993,820,1400,58.6,5
Gold_Coast_85,Gold Coast,QLD,-27.993441,153.440255,820,1400,58.6,5
Gold_Coast_86,Gold Coast,QLD,-28.004502,153.34973,820,1400,58.6,5
Gold_Coast_87,Gold Coast,QLD,-28.05456,153.427419,820,1400,58.6,5
Gold_Coast_88,Gold Coast,QLD,-27.970079,153.40757,820,1400,58.6,5
Gold_Coast_89,Gold Coast,QLD,-28.04663,153.365186,820,1400,58.6,5
Gold_Coast_90,Gold Coast,QLD,-28.021748,153.455041,820,1400,58.6,5
Gold_Coast_91,Gold Coast,QLD,-27.983243,153.362264,820,1400,58.6,5
Gold_Coast_92,Gold Coast,QLD,-28.061269,153.401661,820,1400,58.6,5
Gold_Coast_93,Gold Coast,QLD,-27.979608,153.432332,820,1400,58.6,5
Gold_Coast_94,Gold Coast,QLD,-28.020379,153.348835,820,1400,58.6,5
Gold_Coast_95,Gold Coast,QLD,-28.042681,153.448785,820,1400,58.6,5
Gold_Coast_96,Gold Coast,QLD,-27.973338,153.388428,820,1400,58.6,5
Gold_Coast_97,Gold Coast,QLD,-28.057569,153.373649,820,1400,58.6,5
Gold_Coast_98,Gold Coast,QLD,-28.001103,153.452384,820,1400,58.6,5
Gold_Coast_99,Gold Coast,QLD,-27.995694,153.349416,820,1400,58.6,5
Gold_Coast_100,Gold Coast,QLD,-28.061128,153.417533,820,1400,58.6,5
Gold_Coast_101,Gold Coast,QLD,-27.972273,153.418864,820,1400,58.6,5
Gold_Coast_102,Gold Coast,QLD,-28.042469,153.352471,820,1400,58.6,5
Gold_Coast_103,Gold Coast,QLD,-28.032545,153.454228,820,1400,58.6,5
Gold_Coast_104,Gold Coast,QLD,-27.973367,153.369267,820,1400,58.6,5
Gold_Coast_105,Gold Coast,QLD,-28.068633,153.388164,820,1400,58.6,5
Gold_Coast_106,Gold Coast,QLD,-27.985966,153.445469,820,1400,58.6,5
Gold_Coast_107,Gold Coast,QLD,-28.015926,153.342841,820,1400,58.6,5
Gold_Coast_108,Gold Coast,QLD,-28.057058,153.439934,820,1400,58.6,5
Gold_Coast_109,Gold Coast,QLD,-27.964291,153.396049,820,1400,58.6,5
Gold_Coast_110,Gold Coast,QLD,-28.057627,153.359413,820,1400,58.6,5
Gold_Coast_111,Gold Coast,QLD,-28.010865,153.457697,820,1400,58.6,5
Gold_Coast_112,Gold Coast,QLD,-27.984344,153.356061,820,1400,58.6,5
Gold_Coast_113,Gold Coast,QLD,-28.069121,153.412725,820,1400,58.6,5
Gold_Coast_114,Gold Coast,QLD,-27.970808,153.427736,820,1400,58.6,5
Gold_Coast_115,Gold Coast,QLD,-28.034158,153.343109,820,1400,58.6,5
Gold_Coast_116,Gold Coast,QLD,-28.039665,153.454101,820,1400,58.6,5
Gold_Coast_117,Gold Coast,QLD,-27.971129,153.380575,820,1400,58.6,5
Gold_Coast_118,Gold Coast,QLD,-28.063493,153.375283,820,1400,58.6,5
Gold_Coast_119,Gold Coast,QLD,-27.99391,153.455212,820,1400,58.6,5
Gold_Coast_120,Gold Coast,QLD,-27.999646,153.340285,820,1400,58.6,5
Gold_Coast_121,Gold Coast,QLD,-28.064695,153.427997,820,1400,58.6,5
Gold_Coast_122,Gold Coast,QLD,-27.96379,153.413632,820,1400,58.6,5
Gold_Coast_123,Gold Coast,QLD,-28.049842,153.352667,820,1400,58.6,5
Gold_Coast_124,Gold Coast,QLD,-28.024747,153.460276,820,1400,58.6,5
Gold_Coast_125,Gold Coast,QLD,-27.97561,153.363629,820,1400,58.6,5
Gold_Coast_126,Gold Coast,QLD,-28.069166,153.398115,820,1400,58.6,5
Gold_Coast_127,Gold Coast,QLD,-27.975358,153.445303,820,1400,58.6,5
Gold_Coast_128,Gold Coast,QLD,-28.019602,153.336799,820,1400,58.6,5
Gold_Coast_129,Gold Coast,QLD,-28.052334,153.445258,820,1400,58.6,5
Gold_Coast_130,Gold Coast,QLD,-27.963802,153.390667,820,1400,58.6,5
Gold_Coast_131,Gold Coast,QLD,-28.060942,153.368619,820,1400,58.6,5
Gold_Coast_132,Gold Coast,QLD,-27.999982,153.463308,820,1400,58.6,5
Gold_Coast_133,Gold Coast,QLD,-27.990136,153.344647,820,1400,58.6,5
Gold_Coast_134,Gold Coast,QLD,-28.070423,153.421997,820,1400,58.6,5
Gold_Coast_135,Gold Coast,QLD,-27.962279,153.428391,820,1400,58.6,5
Gold_Coast_136,Gold Coast,QLD,-28.040329,153.339317,820,1400,58.6,5
Gold_Coast_137,Gold Coast,QLD,-28.032399,153.461674,820,1400,58.6,5
Gold_Coast_138,Gold Coast,QLD,-27.965996,153.367995,820,1400,58.6,5
Gold_Coast_139,Gold Coast,QLD,-28.068545,153.381631,820,1400,58.6,5
Gold_Coast_140,Gold Coast,QLD,-27.987626,153.454958,820,1400,58.6,5
Gold_Coast_141,Gold Coast,QLD,-28.007272,153.331938,820,1400,58.6,5
Gold_Coast_142,Gold Coast,QLD,-28.061443,153.446251,820,1400,58.6,5
Gold_Coast_143,Gold Coast,QLD,-27.961966,153.40548,820,1400,58.6,5
Gold_Coast_144,Gold Coast,QLD,-28.053925,153.353122,820,1400,58.6,5
Gold_Coast_145,Gold Coast,QLD,-28.01616,153.462785,820,1400,58.6,5
Gold_Coast_146,Gold Coast,QLD,-27.980783,153.350708,820,1400,58.6,5
Gold_Coast_147,Gold Coast,QLD,-28.07534,153.408242,820,1400,58.6,5
Gold_Coast_148,Gold Coast,QLD,-27.97254,153.438566,820,1400,58.6,5
Gold_Coast_149,Gold Coast,QLD,-28.02838,153.335022,820,1400,58.6,5
Gold_Coast_150,Gold Coast,QLD,-28.046693,153.46093,820,1400,58.6,5
Gold_Coast_151,Gold Coast,QLD,-27.95884,153.385226,820,1400,58.6,5
Gold_Coast_152,Gold Coast,QLD,-28.068261,153.371762,820,1400,58.6,5
Gold_Coast_153,Gold Coast,QLD,-27.998702,153.467014,820,1400,58.6,5
Gold_Coast_154,Gold Coast,QLD,-27.994006,153.341646,820,1400,58.6,5
Gold_Coast_155,Gold Coast,QLD,-28.066637,153.430341,820,1400,58.6,5
Gold_Coast_156,Gold Coast,QLD,-27.961354,153.422558,820,1400,58.6,5
Gold_Coast_157,Gold Coast,QLD,-28.04923,153.344368,820,1400,58.6,5
Gold_Coast_158,Gold Coast,QLD,-28.030936,153.470873,820,1400,58.6,5
Gold_Coast_159,Gold Coast,QLD,-27.971393,153.361327,820,1400,58.6,5
Gold_Coast_160,Gold Coast,QLD,-28.079978,153.393017,820,1400,58.6,5
Gold_Coast_161,Gold Coast,QLD,-27.975685,153.454664,820,1400,58.6,5
Gold_Coast_162,Gold Coast,QLD,-28.017427,153.32917,820,1400,58.6,5
Gold_Coast_163,Gold Coast,QLD,-28.061289,153.449116,820,1400,58.6,5
Gold_Coast_164,Gold Coast,QLD,-27.951602,153.389939,820,1400,58.6,5
Newcastle_1,Newcastle,NSW,-32.92806,151.778648,680,1385,49.1,5
Newcastle_2,Newcastle,NSW,-32.923647,151.769611,680,1385,49.1,5
Newcastle_3,Newcastle,NSW,-32.935679,151.775311,680,1385,49.1,5
Newcastle_4,Newcastle,NSW,-32.920301,151.782366,680,1385,49.1,5
Newcastle_5,Newcastle,NSW,-32.929236,151.761687,680,1385,49.1,5
Newcastle_6,Newcastle,NSW,-32.934426,151.787225,680,1385,49.1,5
Newcastle_7,Newcastle,NSW,-32.915781,151.770456,680,1385,49.1,5
Newcastle_8,Newcastle,NSW,-32.940662,151.766611,680,1385,49.1,5
Newcastle_9,Newcastle,NSW,-32.922942,151.791421,680,1385,49.1,5
Newcastle_10,Newcastle,NSW,-32.92092,151.75714,680,1385,49.1,5
Newcastle_11,Newcastle,NSW,-32.943661,151.784154,680,1385,49.1,5
Newcastle_12,Newcastle,NSW,-32.910432,151.782886,680,1385,49.1,5
Newcastle_13,Newcastle,NSW,-32.937404,151.756293,680,1385,49.1,5
Newcastle_14,Newcastle,NSW,-32.931612,151.797003,680,1385,49.1,5
Newcastle_15,Newcastle,NSW,-32.911682,151.762069,680,1385,49.1,5
Newcastle_16,Newcastle,NSW,-32.947249,151.770749,680,1385,49.1,5
Newcastle_17,Newcastle,NSW,-32.914435,151.794577,680,1385,49.1,5
Newcastle_18,Newcastle,NSW,-32.92615,151.749209,680,1385,49.1,5
Newcastle_19,Newcastle,NSW,-32.943575,151.793867,680,1385,49.1,5
Newcastle_20,Newcastle,NSW,-32.905594,151.774628,680,1385,49.1,5
Newcastle_21,Newcastle,NSW,-32.94609,151.756925,680,1385,49.1,5
Newcastle_22,Newcastle,NSW,-32.925344,151.805096,680,1385,49.1,5
Newcastle_23,Newcastle,NSW,-32.911966,151.7509,680,1385,49.1,5
Newcastle_24,Newcastle,NSW,-32.95428,151.781341,680,1385,49.1,5
Newcastle_25,Newcastle,NSW,-32.904715,151.790188,680,1385,49.1,5
Newcastle_26,Newcastle,NSW,-32.93558,151.743726,680,1385,49.1,5
Newcastle_27,Newcastle,NSW,-32.940644,151.803027,680,1385,49.1,5
Newcastle_28,Newcastle,NSW,-32.901793,151.762673,680,1385,49.1,5
Newcastle_29,Newcastle,NSW,-32.95544,151.762971,680,1385,49.1,5
Newcastle_30,Newcastle,NSW,-32.915558,151.806776,680,1385,49.1,5
Newcastle_31,Newcastle,NSW,-32.920737,151.742062,680,1385,49.1,5
Newcastle_32,Newcastle,NSW,-32.952678,151.794584,680,1385,49.1,5
Newcastle_33,Newcastle,NSW,-32.900103,151.780028,680,1385,49.1,5
Newcastle_34,Newcastle,NSW,-32.947044,151.74481,680,1385,49.1,5
Newcastle_35,Newcastle,NSW,-32.932897,151.81392,680,1385,49.1,5
Newcastle_36,Newcastle,NSW,-32.904725,151.74875,680,1385,49.1,5
Newcastle_37,Newcastle,NSW,-32.959645,151.77487,680,1385,49.1,5
Newcastle_38,Newcastle,NSW,-32.902958,151.800284,680,1385,49.1,5
Newcastle_39,Newcastle,NSW,-32.930126,151.733687,680,1385,49.1,5
Newcastle_40,Newcastle,NSW,-32.948044,151.803304,680,1385,49.1,5
Newcastle_41,Newcastle,NSW,-32.895655,151.767449,680,1385,49.1,5
Newcastle_42,Newcastle,NSW,-32.9581,151.751632,680,1385,49.1,5
Newcastle_43,Newcastle,NSW,-32.919177,151.812314,680,1385,49.1,5
Newcastle_44,Newcastle,NSW,-32.913848,151.7375,680,1385,49.1,5
Newcastle_45,Newcastle,NSW,-32.962398,151.788363,680,1385,49.1,5
Newcastle_46,Newcastle,NSW,-32.895067,151.788433,680,1385,49.1,5
Newcastle_47,Newcastle,NSW,-32.943155,151.738884,680,1385,49.1,5
Newcastle_48,Newcastle,NSW,-32.936822,151.815412,680,1385,49.1,5
Newcastle_49,Newcastle,NSW,-32.896403,151.756188,680,1385,49.1,5
Newcastle_50,Newcastle,NSW,-32.964697,151.762572,680,1385,49.1,5
Newcastle_51,Newcastle,NSW,-32.903433,151.812407,680,1385,49.1,5
Newcastle_52,Newcastle,NSW,-32.922157,151.728241,680,1385,49.1,5
Newcastle_53,Newcastle,NSW,-32.957249,151.801377,680,1385,49.1,5
Newcastle_54,Newcastle,NSW,-32.890299,151.778742,680,1385,49.1,5
Newcastle_55,Newcastle,NSW,-32.957936,151.740507,680,1385,49.1,5
Newcastle_56,Newcastle,NSW,-32.924626,151.821856,680,1385,49.1,5
Newcastle_57,Newcastle,NSW,-32.902411,151.741763,680,1385,49.1,5
Newcastle_58,Newcastle,NSW,-32.966077,151.784113,680,1385,49.1,5
Newcastle_59,Newcastle,NSW,-32.89417,151.804067,680,1385,49.1,5
Newcastle_60,Newcastle,NSW,-32.935526,151.724544,680,1385,49.1,5
Newcastle_61,Newcastle,NSW,-32.945785,151.81728,680,1385,49.1,5
Newcastle_62,Newcastle,NSW,-32.888327,151.757542,680,1385,49.1,5
Newcastle_63,Newcastle,NSW,-32.968533,151.754929,680,1385,49.1,5
Newcastle_64,Newcastle,NSW,-32.910051,151.818737,680,1385,49.1,5
Newcastle_65,Newcastle,NSW,-32.913112,151.727178,680,1385,49.1,5
Newcastle_66,Newcastle,NSW,-32.966755,151.797138,680,1385,49.1,5
Newcastle_67,Newcastle,NSW,-32.888827,151.786147,680,1385,49.1,5
Newcastle_68,Newcastle,NSW,-32.951689,151.728287,680,1385,49.1,5
Newcastle_69,Newcastle,NSW,-32.935227,151.826241,680,1385,49.1,5
Newcastle_70,Newcastle,NSW,-32.892182,151.739502,680,1385,49.1,5
Newcastle_71,Newcastle,NSW,-32.973299,151.76865,680,1385,49.1,5
Newcastle_72,Newcastle,NSW,-32.896401,151.813248,680,1385,49.1,5
Newcastle_73,Newcastle,NSW,-32.929276,151.721586,680,1385,49.1,5
Newcastle_74,Newcastle,NSW,-32.958628,151.812441,680,1385,49.1,5
