venue_id,census_year,suburb,latitude,longitude,seating_type,seats
10636,2022,Carlton,-37.799422,144.967659,Seats - Indoor,41
10637,2022,Carlton,-37.798075,144.976439,Seats - Indoor,52
10638,2022,Carlton,-37.797429,144.96752,Seats - Both,60
10639,2022,Carlton,-37.804295,144.963213,Seats - Outdoor,17
10640,2022,Carlton,-37.807265,144.968734,Seats - Both,31
10641,2022,Carlton,-37.803194,144.964197,Seats - Indoor,39
10642,2022,Carlton,-37.800201,144.96322,Seats - Both,75
10643,2022,Carlton,-37.794994,144.96411,Seats - Both,22
10644,2022,Carlton,-37.798117,144.96962,Seats - Both,77
10645,2022,Carlton,-37.805228,144.970571,Seats - Indoor,36
10646,2022,Carlton,-37.794235,144.959765,Seats - Both,118
10647,2022,Fitzroy,-37.79917,144.97333,Seats - Indoor,23
10648,2022,Fitzroy,-37.800713,144.978363,Seats - Outdoor,39
10649,2022,Fitzroy,-37.791812,144.972254,Seats - Outdoor,31
10650,2022,Fitzroy,-37.796688,144.974676,Seats - Outdoor,35
10651,2022,Fitzroy,-37.807256,144.989573,Seats - Indoor,68
10652,2022,Fitzroy,-37.798644,144.975297,Seats - Outdoor,11
10653,2022,Fitzroy,-37.796726,144.990344,Seats - Indoor,66
10654,2022,Fitzroy,-37.802157,144.980089,Seats - Indoor,20
10655,2022,Fitzroy,-37.79137,144.983211,Seats - Both,85
10656,2022,Fitzroy,-37.805532,144.971633,Seats - Outdoor,15
10657,2022,Fitzroy,-37.791531,144.972396,Seats - Both,47
10658,2022,Fitzroy,-37.804489,144.989623,Seats - Indoor,37
10659,2022,Fitzroy,-37.803838,144.988025,Seats - Both,36
10660,2022,Fitzroy,-37.795058,144.971423,Seats - Both,115
10661,2022,Fitzroy,-37.802855,144.972466,Seats - Both,30
10662,2022,Fitzroy,-37.796277,144.974427,Seats - Both,84
10663,2022,Fitzroy,-37.80059,144.989538,Seats - Both,29
10664,2022,Fitzroy,-37.798271,144.990632,Seats - Both,79
10665,2022,Fitzroy,-37.80249,144.970431,Seats - Outdoor,28
10666,2022,Fitzroy,-37.789367,144.980137,Seats - Outdoor,16
10667,2022,Fitzroy,-37.799544,144.976929,Seats - Indoor,54
10668,2022,Fitzroy,-37.797863,144.971775,Seats - Indoor,30
10669,2022,Fitzroy,-37.790863,144.982388,Seats - Outdoor,35
10670,2022,Fitzroy,-37.792087,144.98499,Seats - Both,64
10671,2022,Fitzroy,-37.797719,144.971373,Seats - Outdoor,17
10672,2022,Fitzroy,-37.803606,144.989659,Seats - Indoor,54
10673,2022,Fitzroy,-37.804311,144.977426,Seats - Indoor,46
10674,2022,Fitzroy,-37.800129,144.991856,Seats - Indoor,16
10675,2022,Fitzroy,-37.800346,144.974012,Seats - Indoor,35
10676,2022,Fitzroy,-37.7968,144.967906,Seats - Indoor,59
10677,2022,Fitzroy,-37.79688,144.978031,Seats - Indoor,77
10678,2022,Fitzroy,-37.798051,144.993109,Seats - Indoor,38
10679,2022,Fitzroy,-37.808761,144.9723,Seats - Indoor,48
10680,2022,Fitzroy,-37.805386,144.970158,Seats - Indoor,37
10681,2022,Fitzroy,-37.798689,144.97484,Seats - Indoor,17
10682,2022,Fitzroy,-37.791479,144.972432,Seats - Outdoor,31
10683,2022,Fitzroy,-37.802403,144.96316,Seats - Outdoor,32
10684,2022,Fitzroy,-37.793328,144.965793,Seats - Indoor,77
10685,2022,Fitzroy,-37.806003,144.9878,Seats - Outdoor,36
10686,2022,Fitzroy,-37.802648,144.977504,Seats - Both,49
10687,2022,Fitzroy,-37.80536,144.973667,Seats - Both,46
10688,2022,Fitzroy,-37.7915,144.982845,Seats - Indoor,78
10689,2022,Fitzroy,-37.80875,144.978279,Seats - Outdoor,19
10690,2022,Fitzroy,-37.796984,144.970635,Seats - Both,106
10691,2022,Fitzroy,-37.795483,144.97373,Seats - Indoor,79
10692,2022,Fitzroy,-37.798283,144.986387,Seats - Indoor,23
10693,2022,Fitzroy,-37.805757,144.97559,Seats - Both,100
10694,2022,Fitzroy,-37.805947,144.968225,Seats - Outdoor,26
10695,2022,Fitzroy,-37.807384,144.985839,Seats - Outdoor,9
10696,2022,Fitzroy,-37.793619,144.96887,Seats - Indoor,67
10697,2022,Fitzroy,-37.795707,144.983956,Seats - Outdoor,37
10698,2022,Fitzroy,-37.79449,144.979005,Seats - Indoor,26
10699,2022,Fitzroy,-37.788495,144.974239,Seats - Outdoor,30
10700,2022,Fitzroy,-37.809666,144.977259,Seats - Indoor,18
10701,2022,Fitzroy,-37.799414,144.977328,Seats - Indoor,30
10702,2022,Fitzroy,-37.792779,144.980874,Seats - Both,26
10703,2022,Fitzroy,-37.785823,144.966217,Seats - Indoor,16
10704,2022,Fitzroy,-37.806135,144.969342,Seats - Both,52
10705,2022,Fitzroy,-37.805558,144.97991,Seats - Outdoor,10
10706,2022,Fitzroy,-37.793592,144.986728,Seats - Indoor,48
10707,2022,Fitzroy,-37.791785,144.979543,Seats - Outdoor,38
10708,2022,Fitzroy,-37.792051,144.983084,Seats - Outdoor,8
10709,2022,Fitzroy,-37.79585,144.9819,Seats - Outdoor,33
10710,2022,Fitzroy,-37.802368,144.979219,Seats - Outdoor,12
10711,2022,Fitzroy,-37.799385,144.969365,Seats - Outdoor,16
10712,2022,Fitzroy,-37.796649,144.977119,Seats - Outdoor,33
10713,2022,Fitzroy,-37.803995,144.982564,Seats - Indoor,17
10714,2022,Fitzroy,-37.806409,144.979538,Seats - Indoor,70
10715,2022,Fitzroy,-37.801723,144.984431,Seats - Both,110
10716,2022,Fitzroy,-37.794126,144.979713,Seats - Both,117
10717,2022,Fitzroy,-37.798594,144.977853,Seats - Indoor,63
10718,2022,Fitzroy,-37.788064,144.985566,Seats - Indoor,25
10719,2022,Fitzroy,-37.807349,144.997057,Seats - Both,27
10720,2022,Fitzroy,-37.794889,144.972093,Seats - Indoor,63
10721,2022,Fitzroy,-37.791858,144.971271,Seats - Indoor,18
10722,2022,Fitzroy,-37.799864,144.978429,Seats - Indoor,44
10723,2022,Fitzroy,-37.79287,144.983465,Seats - Indoor,52
10724,2022,Fitzroy,-37.805857,144.986544,Seats - Both,80
10725,2022,Fitzroy,-37.79421,144.983389,Seats - Both,27
10726,2022,Fitzroy North,-37.785154,144.977146,Seats - Both,87
10727,2022,Fitzroy North,-37.793444,144.976739,Seats - Indoor,29
10728,2022,Fitzroy North,-37.789092,144.977649,Seats - Indoor,17
10729,2022,Fitzroy North,-37.791084,144.977916,Seats - Outdoor,10
10730,2022,Fitzroy North,-37.788862,144.97136,Seats - Indoor,58
10731,2022,Fitzroy North,-37.787653,144.974361,Seats - Outdoor,35
10732,2022,Fitzroy North,-37.788307,144.972283,Seats - Indoor,60
10733,2022,Fitzroy North,-37.788789,144.978296,Seats - Indoor,42
10734,2022,Fitzroy North,-37.791573,144.981047,Seats - Outdoor,25
10735,2022,Fitzroy North,-37.786942,144.967413,Seats - Both,22
10736,2022,Fitzroy North,-37.785183,144.970924,Seats - Outdoor,21
10737,2022,Fitzroy North,-37.788462,144.96705,Seats - Outdoor,33
10738,2022,Fitzroy North,-37.789104,144.980959,Seats - Indoor,14
10739,2022,Fitzroy North,-37.789856,144.986535,Seats - Indoor,41
10740,2022,Fitzroy North,-37.782563,144.978982,Seats - Outdoor,9
10741,2022,Fitzroy North,-37.786184,144.969308,Seats - Indoor,33
10742,2022,Fitzroy North,-37.79335,144.98292,Seats - Indoor,47
10743,2022,Fitzroy North,-37.79054,144.979017,Seats - Outdoor,35
10744,2022,Fitzroy North,-37.785609,144.970354,Seats - Indoor,68
10745,2022,Fitzroy North,-37.787466,144.980446,Seats - Indoor,74
10746,2022,Fitzroy North,-37.786661,144.975984,Seats - Both,45
10747,2022,Fitzroy North,-37.780725,144.980876,Seats - Indoor,34
10748,2022,Fitzroy North,-37.78192,144.982421,Seats - Indoor,63
10749,2022,Fitzroy North,-37.782143,144.976119,Seats - Both,89
10750,2022,Fitzroy North,-37.787862,144.976491,Seats - Both,53
10751,2022,Fitzroy North,-37.798171,144.973922,Seats - Both,101
10752,2022,Fitzroy North,-37.77964,144.978788,Seats - Outdoor,35
10753,2022,Fitzroy North,-37.786813,144.976727,Seats - Indoor,61
10754,2022,Fitzroy North,-37.791396,144.977948,Seats - Outdoor,22
10755,2022,Fitzroy North,-37.777491,144.982792,Seats - Outdoor,37
10756,2022,Fitzroy North,-37.786158,144.97688,Seats - Indoor,70
10757,2022,Fitzroy North,-37.784813,144.980918,Seats - Indoor,26
10758,2022,Collingwood,-37.798387,144.978611,Seats - Both,74
10759,2022,Collingwood,-37.793499,144.985948,Seats - Indoor,56
10760,2022,Collingwood,-37.801401,144.992891,Seats - Indoor,71
10761,2022,Collingwood,-37.803804,144.988601,Seats - Outdoor,33
10762,2022,Collingwood,-37.810369,144.986505,Seats - Indoor,67
10763,2022,Collingwood,-37.794976,144.987462,Seats - Indoor,74
10764,2022,Collingwood,-37.800893,144.984506,Seats - Outdoor,27
10765,2022,Collingwood,-37.810232,144.991273,Seats - Indoor,73
10766,2022,Collingwood,-37.805233,144.991559,Seats - Indoor,72
10767,2022,Collingwood,-37.808991,144.989929,Seats - Outdoor,39
10768,2022,Collingwood,-37.806254,144.977719,Seats - Indoor,61
10769,2022,Collingwood,-37.798439,144.992257,Seats - Indoor,42
10770,2022,Collingwood,-37.806503,144.972641,Seats - Outdoor,38
10771,2022,Collingwood,-37.804481,144.986581,Seats - Indoor,16
10772,2022,Collingwood,-37.800962,144.984373,Seats - Outdoor,11
10773,2022,Collingwood,-37.808252,144.978754,Seats - Both,64
10774,2022,Collingwood,-37.809672,144.980271,Seats - Outdoor,32
10775,2022,Collingwood,-37.805356,144.979953,Seats - Indoor,42
10776,2022,Collingwood,-37.800399,144.989754,Seats - Both,39
10777,2022,Collingwood,-37.807868,144.994574,Seats - Indoor,25
10778,2022,Collingwood,-37.812722,144.999364,Seats - Outdoor,30
10779,2022,Collingwood,-37.807127,144.980535,Seats - Indoor,78
10780,2022,Collingwood,-37.804077,144.985507,Seats - Indoor,16
10781,2022,Collingwood,-37.81017,144.990901,Seats - Outdoor,13
10782,2022,Collingwood,-37.807723,144.996003,Seats - Indoor,20
10783,2022,Collingwood,-37.809067,144.979346,Seats - Indoor,21
10784,2022,Collingwood,-37.805644,144.989935,Seats - Outdoor,24
10785,2022,Collingwood,-37.800767,144.986068,Seats - Outdoor,34
10786,2022,Collingwood,-37.804389,144.994145,Seats - Indoor,80
10787,2022,Collingwood,-37.811313,144.988061,Seats - Both,51
10788,2022,Collingwood,-37.805,144.991143,Seats - Both,53
10789,2022,Collingwood,-37.800037,144.991369,Seats - Indoor,26
10790,2022,Collingwood,-37.802579,144.981656,Seats - Indoor,16
10791,2022,Collingwood,-37.80744,144.984829,Seats - Indoor,39
10792,2022,Collingwood,-37.800495,144.993433,Seats - Outdoor,38
10793,2022,Collingwood,-37.796522,144.989387,Seats - Outdoor,29
10794,2022,Collingwood,-37.798479,144.99323,Seats - Outdoor,10
10795,2022,Collingwood,-37.80874,144.98615,Seats - Outdoor,17
10796,2022,Collingwood,-37.808258,144.992293,Seats - Both,48
10797,2022,Collingwood,-37.795289,144.995823,Seats - Indoor,26
10798,2022,Collingwood,-37.798569,144.995198,Seats - Both,79
10799,2022,Collingwood,-37.808377,144.991624,Seats - Indoor,46
10800,2022,Collingwood,-37.802348,144.980324,Seats - Both,115
10801,2022,Collingwood,-37.804563,145.000923,Seats - Indoor,57
10802,2022,Collingwood,-37.806522,144.977073,Seats - Indoor,65
10803,2022,Collingwood,-37.801559,144.98318,Seats - Both,117
10804,2022,Collingwood,-37.799368,144.99309,Seats - Indoor,61
10805,2022,Collingwood,-37.80229,144.989182,Seats - Indoor,32
10806,2022,Collingwood,-37.807293,144.984502,Seats - Indoor,72
10807,2022,Collingwood,-37.797503,144.98947,Seats - Indoor,16
10808,2022,Collingwood,-37.81074,144.997467,Seats - Indoor,56
10809,2022,Collingwood,-37.807555,144.974148,Seats - Indoor,67
10810,2022,Collingwood,-37.80652,144.993896,Seats - Indoor,42
10811,2022,Collingwood,-37.808036,144.986768,Seats - Indoor,69
10812,2022,Collingwood,-37.798468,144.99005,Seats - Indoor,58
10813,2022,Collingwood,-37.809288,144.983546,Seats - Outdoor,16
10814,2022,Collingwood,-37.800241,144.985377,Seats - Indoor,29
10815,2022,Collingwood,-37.805069,144.988662,Seats - Indoor,60
10816,2022,Abbotsford,-37.807681,144.998953,Seats - Outdoor,30
10817,2022,Abbotsford,-37.806715,144.996024,Seats - Indoor,27
10818,2022,Abbotsford,-37.809231,144.989227,Seats - Indoor,26
10819,2022,Abbotsford,-37.807842,145.001668,Seats - Both,92
10820,2022,Abbotsford,-37.809826,144.988621,Seats - Indoor,35
10821,2022,Abbotsford,-37.803754,144.989182,Seats - Outdoor,28
10822,2022,Abbotsford,-37.809229,144.993536,Seats - Both,110
10823,2022,Abbotsford,-37.804175,144.994108,Seats - Indoor,23
10824,2022,Abbotsford,-37.80315,144.997739,Seats - Indoor,27
10825,2022,Abbotsford,-37.80261,144.991679,Seats - Outdoor,29
10826,2022,Abbotsford,-37.803417,145.002193,Seats - Indoor,26
10827,2022,Abbotsford,-37.807364,144.990602,Seats - Indoor,46
10828,2022,Abbotsford,-37.80113,144.994494,Seats - Outdoor,9
10829,2022,Abbotsford,-37.80314,144.982221,Seats - Outdoor,18
10830,2022,Abbotsford,-37.803157,144.999656,Seats - Both,53
10831,2022,Abbotsford,-37.80343,144.98847,Seats - Outdoor,28
10832,2022,Abbotsford,-37.809143,144.992677,Seats - Indoor,45
10833,2022,Abbotsford,-37.808972,144.994773,Seats - Indoor,67
10834,2022,Abbotsford,-37.809246,144.98949,Seats - Both,87
10835,2022,Abbotsford,-37.803579,144.99425,Seats - Outdoor,32
10836,2022,Abbotsford,-37.807071,144.996608,Seats - Indoor,15
10837,2022,Abbotsford,-37.809592,144.99253,Seats - Outdoor,15
10838,2022,Abbotsford,-37.80154,144.988034,Seats - Outdoor,8
10839,2022,Abbotsford,-37.806013,144.993956,Seats - Indoor,38
10840,2022,Abbotsford,-37.808224,144.994725,Seats - Both,87
10841,2022,Abbotsford,-37.80649,144.987541,Seats - Both,103
10842,2022,Abbotsford,-37.804673,144.991814,Seats - Both,44
10843,2022,Abbotsford,-37.804473,144.994111,Seats - Both,89
10844,2022,Abbotsford,-37.799724,144.996991,Seats - Outdoor,18
10845,2022,Abbotsford,-37.803483,144.992844,Seats - Outdoor,37
10846,2022,Abbotsford,-37.810173,144.998594,Seats - Indoor,60
10847,2022,Abbotsford,-37.806444,144.998227,Seats - Both,28
10848,2022,Abbotsford,-37.793695,144.991808,Seats - Indoor,14
10849,2022,Abbotsford,-37.802821,144.988108,Seats - Indoor,31
10850,2022,Abbotsford,-37.807764,144.992103,Seats - Both,96
10851,2022,Brunswick,-37.773189,144.956097,Seats - Outdoor,21
10852,2022,Brunswick,-37.779768,144.969973,Seats - Indoor,35
10853,2022,Brunswick,-37.77642,144.953126,Seats - Outdoor,39
10854,2022,Brunswick,-37.777616,144.955384,Seats - Indoor,25
10855,2022,Brunswick,-37.771576,144.960943,Seats - Both,49
10856,2022,Brunswick,-37.769433,144.957308,Seats - Both,84
10857,2022,Brunswick,-37.78142,144.97056,Seats - Indoor,79
10858,2022,Brunswick,-37.777465,144.955354,Seats - Outdoor,14
10859,2022,Brunswick,-37.772817,144.95785,Seats - Outdoor,30
10860,2022,Brunswick,-37.780398,144.973361,Seats - Indoor,40
10861,2022,Brunswick,-37.766225,144.960841,Seats - Outdoor,13
10862,2022,Brunswick,-37.775791,144.968767,Seats - Outdoor,11
10863,2022,Brunswick,-37.762548,144.957998,Seats - Both,98
10864,2022,Brunswick,-37.776572,144.966675,Seats - Outdoor,18
10865,2022,Brunswick,-37.776929,144.956073,Seats - Outdoor,40
10866,2022,Brunswick,-37.781984,144.952302,Seats - Indoor,56
10867,2022,Brunswick,-37.766675,144.947133,Seats - Indoor,23
10868,2022,Brunswick,-37.782371,144.956051,Seats - Indoor,34
10869,2022,Brunswick,-37.780123,144.959177,Seats - Outdoor,38
10870,2022,Brunswick,-37.775293,144.96498,Seats - Both,93
10871,2022,Brunswick,-37.770443,144.954404,Seats - Outdoor,33
10872,2022,Brunswick,-37.778965,144.966764,Seats - Indoor,77
10873,2022,Brunswick,-37.7845,144.94271,Seats - Both,91
10874,2022,Brunswick,-37.77553,144.958579,Seats - Indoor,16
10875,2022,Brunswick,-37.763344,144.966915,Seats - Indoor,40
10876,2022,Brunswick,-37.766134,144.95746,Seats - Both,77
10877,2022,Brunswick,-37.776169,144.963203,Seats - Both,36
10878,2022,Brunswick,-37.784036,144.979179,Seats - Both,117
10879,2022,Brunswick,-37.780681,144.9667,Seats - Outdoor,25
10880,2022,Brunswick,-37.78192,144.963973,Seats - Indoor,27
10881,2022,Brunswick,-37.779355,144.968198,Seats - Indoor,41
10882,2022,Brunswick,-37.777217,144.962412,Seats - Outdoor,26
10883,2022,Brunswick,-37.786983,144.946321,Seats - Indoor,75
10884,2022,Brunswick,-37.774952,144.959099,Seats - Both,64
10885,2022,Brunswick,-37.767829,144.966763,Seats - Indoor,71
10886,2022,Brunswick,-37.770455,144.956344,Seats - Indoor,68
10887,2022,Brunswick,-37.761231,144.964799,Seats - Both,80
10888,2022,Brunswick,-37.779482,144.946037,Seats - Both,88
10889,2022,Brunswick,-37.779612,144.960442,Seats - Indoor,20
10890,2022,Brunswick,-37.767766,144.956768,Seats - Indoor,30
10891,2022,Brunswick,-37.778659,144.951497,Seats - Both,32
10892,2022,Brunswick,-37.76903,144.951681,Seats - Indoor,67
10893,2022,Brunswick,-37.774692,144.969576,Seats - Indoor,24
10894,2022,Brunswick,-37.785806,144.959307,Seats - Both,37
10895,2022,Brunswick,-37.771371,144.960827,Seats - Indoor,54
10896,2022,Brunswick,-37.773205,144.950981,Seats - Both,78
10897,2022,Brunswick,-37.774612,144.979556,Seats - Both,91
10898,2022,Brunswick,-37.773158,144.948333,Seats - Both,81
10899,2022,Brunswick,-37.785574,144.97172,Seats - Indoor,59
10900,2022,Brunswick,-37.777786,144.96478,Seats - Indoor,55
10901,2022,Brunswick,-37.763263,144.954562,Seats - Indoor,68
10902,2022,Brunswick,-37.774337,144.954273,Seats - Both,81
10903,2022,Brunswick,-37.783378,144.95811,Seats - Indoor,79
10904,2022,Brunswick,-37.778913,144.960531,Seats - Indoor,36
10905,2022,Brunswick,-37.777285,144.964171,Seats - Outdoor,29
10906,2022,Brunswick,-37.772129,144.95555,Seats - Indoor,79
10907,2022,Brunswick,-37.779342,144.967133,Seats - Outdoor,40
10908,2022,Brunswick,-37.776189,144.967108,Seats - Indoor,29
10909,2022,Brunswick East,-37.776403,144.976141,Seats - Outdoor,32
10910,2022,Brunswick East,-37.775376,144.977951,Seats - Indoor,56
10911,2022,Brunswick East,-37.780651,144.967757,Seats - Outdoor,33
10912,2022,Brunswick East,-37.777584,144.972548,Seats - Outdoor,31
10913,2022,Brunswick East,-37.778081,144.97148,Seats - Outdoor,18
10914,2022,Brunswick East,-37.773873,144.980047,Seats - Indoor,38
10915,2022,Brunswick East,-37.775776,144.985635,Seats - Indoor,23
10916,2022,Brunswick East,-37.78012,144.97077,Seats - Both,79
10917,2022,Brunswick East,-37.77632,144.973146,Seats - Indoor,27
10918,2022,Brunswick East,-37.776877,144.970637,Seats - Outdoor,37
10919,2022,Brunswick East,-37.778038,144.98316,Seats - Indoor,47
10920,2022,Brunswick East,-37.786267,144.971529,Seats - Both,86
10921,2022,Brunswick East,-37.777143,144.977327,Seats - Indoor,47
10922,2022,Brunswick East,-37.775309,144.979701,Seats - Outdoor,38
10923,2022,Brunswick East,-37.776099,144.981264,Seats - Both,59
10924,2022,Brunswick East,-37.775364,144.970482,Seats - Both,88
10925,2022,Brunswick East,-37.781512,144.971395,Seats - Indoor,64
10926,2022,Brunswick East,-37.777179,144.973522,Seats - Both,105
10927,2022,Brunswick East,-37.780403,144.975623,Seats - Indoor,54
10928,2022,Brunswick East,-37.77734,144.974771,Seats - Indoor,24
10929,2022,Brunswick East,-37.774986,144.970387,Seats - Indoor,22
10930,2022,Brunswick East,-37.772396,144.97219,Seats - Outdoor,10
10931,2022,Brunswick East,-37.776603,144.974159,Seats - Indoor,22
10932,2022,Brunswick East,-37.773223,144.978584,Seats - Indoor,76
10933,2022,Brunswick East,-37.776668,144.977406,Seats - Outdoor,27
10934,2022,Brunswick East,-37.771012,144.972142,Seats - Outdoor,36
10935,2022,Brunswick East,-37.77912,144.976872,Seats - Outdoor,14
10936,2022,Northcote,-37.774979,145.000764,Seats - Indoor,80
10937,2022,Northcote,-37.772581,145.011031,Seats - Indoor,80
10938,2022,Northcote,-37.774362,144.995476,Seats - Outdoor,27
10939,2022,Northcote,-37.766778,145.005446,Seats - Outdoor,24
10940,2022,Northcote,-37.776829,145.007564,Seats - Indoor,61
10941,2022,Northcote,-37.773694,144.997675,Seats - Outdoor,26
10942,2022,Northcote,-37.778575,145.008455,Seats - Indoor,27
10943,2022,Northcote,-37.771514,144.981252,Seats - Both,79
10944,2022,Northcote,-37.773527,145.003392,Seats - Indoor,50
10945,2022,Northcote,-37.778029,144.995547,Seats - Indoor,31
10946,2022,Northcote,-37.774777,144.999551,Seats - Indoor,73
10947,2022,Northcote,-37.773536,145.011904,Seats - Indoor,23
10948,2022,Northcote,-37.768398,145.001052,Seats - Both,82
10949,2022,Northcote,-37.780277,145.006516,Seats - Indoor,40
10950,2022,Northcote,-37.774065,145.005351,Seats - Indoor,62
10951,2022,Northcote,-37.769743,144.998776,Seats - Outdoor,33
10952,2022,Northcote,-37.774465,145.008415,Seats - Outdoor,39
10953,2022,Northcote,-37.770123,145.000327,Seats - Indoor,60
10954,2022,Northcote,-37.774945,144.987948,Seats - Indoor,43
10955,2022,Northcote,-37.76382,144.995817,Seats - Indoor,30
10956,2022,Northcote,-37.777482,144.992599,Seats - Both,66
10957,2022,Northcote,-37.765308,145.002016,Seats - Both,59
10958,2022,Northcote,-37.77607,144.998714,Seats - Indoor,32
10959,2022,Northcote,-37.76634,144.98349,Seats - Indoor,74
10960,2022,Northcote,-37.771373,145.002373,Seats - Indoor,54
10961,2022,Northcote,-37.762662,144.993629,Seats - Both,50
10962,2022,Northcote,-37.768207,145.001153,Seats - Indoor,28
10963,2022,Northcote,-37.766218,144.999172,Seats - Indoor,60
10964,2022,Northcote,-37.779248,144.988951,Seats - Indoor,60
10965,2022,Northcote,-37.771401,144.996651,Seats - Indoor,78
10966,2022,Northcote,-37.781439,144.999994,Seats - Indoor,42
10967,2022,Northcote,-37.772174,145.004885,Seats - Indoor,44
10968,2022,Northcote,-37.779766,144.99906,Seats - Indoor,33
10969,2022,Northcote,-37.78281,144.995357,Seats - Outdoor,36
10970,2022,Northcote,-37.775676,145.00922,Seats - Outdoor,10
10971,2022,Northcote,-37.768672,145.000938,Seats - Indoor,40
10972,2022,Northcote,-37.768715,144.989696,Seats - Both,20
10973,2022,Northcote,-37.786174,145.003275,Seats - Both,71
10974,2022,Northcote,-37.773251,144.999316,Seats - Outdoor,8
10975,2022,Northcote,-37.774936,145.005483,Seats - Both,23
10976,2022,Richmond,-37.822688,144.992648,Seats - Indoor,64
10977,2022,Richmond,-37.825529,144.997766,Seats - Outdoor,10
10978,2022,Richmond,-37.825696,144.989576,Seats - Both,95
10979,2022,Richmond,-37.83182,144.993802,Seats - Outdoor,16
10980,2022,Richmond,-37.82143,144.9966,Seats - Indoor,46
10981,2022,Richmond,-37.822891,144.995641,Seats - Indoor,22
10982,2022,Richmond,-37.83198,144.988407,Seats - Both,92
10983,2022,Richmond,-37.832489,144.995729,Seats - Outdoor,23
10984,2022,Richmond,-37.825743,144.996496,Seats - Outdoor,13
10985,2022,Richmond,-37.815022,144.980123,Seats - Indoor,20
10986,2022,Richmond,-37.820142,144.993099,Seats - Indoor,31
10987,2022,Richmond,-37.821599,144.989923,Seats - Outdoor,15
10988,2022,Richmond,-37.823973,145.002652,Seats - Indoor,50
10989,2022,Richmond,-37.819196,144.991538,Seats - Indoor,33
10990,2022,Richmond,-37.821233,144.997342,Seats - Indoor,30
10991,2022,Richmond,-37.822746,144.991675,Seats - Indoor,38
10992,2022,Richmond,-37.818799,144.998707,Seats - Outdoor,18
10993,2022,Richmond,-37.82334,144.997799,Seats - Indoor,76
10994,2022,Richmond,-37.830218,144.989872,Seats - Indoor,43
10995,2022,Richmond,-37.822618,144.985784,Seats - Both,34
10996,2022,Richmond,-37.826774,144.9886,Seats - Indoor,49
10997,2022,Richmond,-37.816922,144.988127,Seats - Indoor,76
10998,2022,Richmond,-37.821736,144.989111,Seats - Both,88
10999,2022,Richmond,-37.822757,144.981311,Seats - Outdoor,37
11000,2022,Richmond,-37.834259,144.997066,Seats - Indoor,22
11001,2022,Richmond,-37.822655,144.993331,Seats - Indoor,73
11002,2022,Richmond,-37.821389,144.994072,Seats - Indoor,44
11003,2022,Richmond,-37.824877,144.995712,Seats - Both,35
11004,2022,Richmond,-37.823808,144.988496,Seats - Indoor,34
11005,2022,Richmond,-37.828108,144.996763,Seats - Both,119
11006,2022,Richmond,-37.821964,144.997103,Seats - Indoor,55
11007,2022,Richmond,-37.820193,144.985688,Seats - Outdoor,36
11008,2022,Richmond,-37.82082,144.990755,Seats - Outdoor,19
11009,2022,Richmond,-37.824186,144.990076,Seats - Outdoor,12
11010,2022,Richmond,-37.823553,144.997008,Seats - Indoor,37
11011,2022,Richmond,-37.810931,144.992868,Seats - Both,45
11012,2022,Richmond,-37.831701,144.992205,Seats - Indoor,55
11013,2022,Richmond,-37.821671,144.996675,Seats - Indoor,17
11014,2022,Richmond,-37.827318,144.99799,Seats - Indoor,51
11015,2022,Richmond,-37.814927,144.988448,Seats - Indoor,26
11016,2022,Richmond,-37.818783,144.99356,Seats - Indoor,57
11017,2022,Richmond,-37.820151,144.991916,Seats - Both,52
11018,2022,Richmond,-37.821148,144.988316,Seats - Outdoor,22
11019,2022,Richmond,-37.826192,144.991722,Seats - Both,102
11020,2022,Richmond,-37.825348,144.997393,Seats - Both,108
11021,2022,Richmond,-37.815511,144.991699,Seats - Indoor,72
11022,2022,Richmond,-37.823825,144.998875,Seats - Indoor,57
11023,2022,Richmond,-37.831649,144.990172,Seats - Both,49
11024,2022,Richmond,-37.821386,145.000338,Seats - Outdoor,31
11025,2022,Richmond,-37.822521,144.991322,Seats - Both,98
11026,2022,Richmond,-37.81931,144.99418,Seats - Indoor,48
11027,2022,Richmond,-37.826082,144.999164,Seats - Outdoor,11
11028,2022,Richmond,-37.838379,144.992625,Seats - Indoor,75
11029,2022,Richmond,-37.820818,144.996242,Seats - Outdoor,20
11030,2022,Richmond,-37.817287,144.99418,Seats - Outdoor,12
11031,2022,Richmond,-37.829357,144.990835,Seats - Indoor,52
11032,2022,Richmond,-37.827337,144.997528,Seats - Indoor,58
11033,2022,Richmond,-37.819581,145.000563,Seats - Indoor,45
11034,2022,Richmond,-37.823784,144.979352,Seats - Indoor,60
11035,2022,Richmond,-37.816111,144.995705,Seats - Indoor,31
11036,2022,Richmond,-37.824401,144.990892,Seats - Both,104
11037,2022,Richmond,-37.819921,144.993615,Seats - Both,106
11038,2022,Richmond,-37.826673,144.984138,Seats - Outdoor,24
11039,2022,Richmond,-37.821179,144.991919,Seats - Indoor,21
11040,2022,East Melbourne,-37.815023,144.981704,Seats - Indoor,52
11041,2022,East Melbourne,-37.81535,144.983742,Seats - Outdoor,36
11042,2022,East Melbourne,-37.820794,144.986367,Seats - Indoor,47
11043,2022,East Melbourne,-37.812327,144.982241,Seats - Outdoor,27
11044,2022,East Melbourne,-37.819255,144.984264,Seats - Indoor,48
11045,2022,East Melbourne,-37.815813,144.986502,Seats - Outdoor,20
